session_id,customer_id,session_start,device_type,traffic_source,landed_on_page
482,1035,2024-09-27 08:06:05,mobile,Email,home
483,1520,2021-09-21 18:31:29,mobile,Paid Social,cart
484,1931,2024-08-04 11:50:58,desktop,Ads,product
485,257,2022-08-19 09:59:21,tablet,Push Notification,checkout
486,567,2021-12-28 15:22:53,tablet,Direct,home
487,1332,2022-05-15 00:16:34,tablet,Email,product
488,248,2020-02-27 12:16:22,desktop,Direct,checkout
489,1401,2024-05-27 23:40:31,tablet,Paid Social,search
490,554,2022-08-24 14:02:20,mobile,Paid Social,product
491,30,2024-09-02 08:59:25,desktop,Organic Search,product
492,1167,2021-02-12 23:28:10,desktop,Ads,cart
493,1061,2021-05-31 16:18:22,desktop,Organic Search,checkout
494,1528,2021-09-15 21:39:53,desktop,Ads,home
495,857,2024-08-24 19:35:41,mobile,Paid Social,checkout
496,584,2020-06-12 08:06:17,desktop,Organic Search,checkout
497,1022,2023-08-03 12:21:12,tablet,Organic Search,cart
498,788,2022-11-16 14:21:54,mobile,Paid Social,cart
499,719,2020-02-22 09:18:29,tablet,Organic Search,product
500,27,2020-04-10 10:14:17,desktop,Push Notification,home
501,1021,2020-02-17 15:47:39,mobile,Organic Search,cart
502,1469,2024-02-05 14:20:38,mobile,Direct,cart
503,1045,2021-03-01 17:32:38,mobile,Email,checkout
504,1630,2021-03-07 06:36:26,desktop,Organic Search,product
505,706,2021-03-06 16:31:23,tablet,Push Notification,product
506,1280,2022-08-18 18:13:23,desktop,Direct,product
507,657,2022-10-22 12:34:13,mobile,Direct,product
508,418,2022-11-29 19:30:52,mobile,Organic Search,product
509,26,2024-05-16 02:48:41,desktop,Ads,checkout
510,1344,2024-06-11 21:50:54,tablet,Organic Search,home
511,148,2020-01-19 05:30:36,desktop,Organic Search,home
512,1392,2023-02-15 11:54:54,tablet,Push Notification,cart
513,1764,2024-08-09 17:36:24,desktop,Paid Social,checkout
514,696,2024-01-24 02:27:38,tablet,Paid Social,product
515,1490,2024-01-15 19:55:49,tablet,Paid Social,search
516,530,2020-08-24 21:47:00,mobile,Ads,search
517,14,2023-11-18 02:22:21,desktop,Paid Social,home
518,240,2021-08-25 12:43:58,desktop,Paid Social,home
519,662,2023-08-28 15:06:04,tablet,Paid Social,home
520,11,2024-02-12 20:18:10,mobile,Push Notification,home
521,837,2022-03-06 10:33:04,desktop,Direct,search
522,1721,2020-04-05 14:21:48,desktop,Push Notification,cart
523,628,2022-08-10 03:36:08,mobile,Email,product
524,660,2024-02-01 23:12:57,tablet,Organic Search,search
525,659,2021-10-25 20:48:30,mobile,Direct,home
526,1577,2023-01-15 14:52:34,mobile,Ads,home
527,1270,2023-02-18 05:44:56,tablet,Direct,home
528,183,2020-03-26 02:57:47,mobile,Email,product
529,1731,2024-03-02 00:05:27,mobile,Organic Search,cart
530,6,2021-03-07 01:40:58,tablet,Ads,home
531,509,2022-12-18 18:48:48,mobile,Paid Social,checkout
532,267,2021-11-03 20:38:25,tablet,Email,home
533,1781,2020-09-16 04:48:30,mobile,Push Notification,product
534,853,2024-01-26 13:59:33,desktop,Paid Social,search
535,1239,2021-07-12 04:53:17,tablet,Ads,search
536,709,2020-04-21 14:42:28,mobile,Paid Social,product
537,660,2020-01-11 20:36:03,tablet,Ads,search
538,183,2021-03-29 15:21:00,desktop,Push Notification,search
539,377,2023-02-03 23:23:06,desktop,Email,search
540,211,2022-01-13 17:22:24,tablet,Ads,product
541,750,2022-03-30 18:57:16,tablet,Paid Social,search
542,686,2020-01-16 11:46:42,mobile,Ads,product
543,688,2022-03-14 22:58:21,mobile,Ads,home
544,1137,2023-10-10 15:51:06,desktop,Ads,search
545,511,2023-11-06 15:43:03,mobile,Direct,home
546,912,2023-09-23 14:43:03,mobile,Organic Search,search
547,1421,2021-05-04 04:00:52,desktop,Paid Social,cart
548,1680,2024-06-29 00:46:29,tablet,Push Notification,search
549,1926,2022-03-22 00:32:59,mobile,Email,home
550,684,2023-05-29 21:34:21,mobile,Organic Search,product
551,1313,2020-07-16 11:31:23,desktop,Push Notification,product
552,1612,2023-07-13 07:23:41,tablet,Ads,checkout
553,1850,2021-11-05 00:28:00,desktop,Push Notification,cart
554,445,2021-11-20 11:05:53,desktop,Direct,product
555,688,2024-06-04 02:09:41,desktop,Organic Search,checkout
556,332,2021-01-18 12:41:58,desktop,Ads,cart
557,1142,2021-01-23 16:49:08,tablet,Ads,search
558,173,2024-05-09 06:27:57,mobile,Direct,cart
559,1367,2024-07-24 00:49:35,tablet,Paid Social,cart
560,619,2020-07-13 00:47:03,tablet,Direct,product
561,551,2024-03-26 16:02:22,mobile,Email,cart
562,1455,2022-10-17 09:48:07,desktop,Organic Search,home
563,171,2020-10-10 23:14:08,tablet,Direct,cart
564,1114,2022-05-10 20:07:50,mobile,Organic Search,home
565,710,2024-09-05 07:39:35,mobile,Email,cart
566,980,2021-11-25 01:35:03,tablet,Organic Search,search
567,646,2023-04-26 08:38:00,desktop,Push Notification,home
568,1427,2024-04-05 23:30:06,mobile,Ads,home
569,736,2023-07-22 01:33:09,mobile,Organic Search,search
570,1140,2024-12-06 03:15:23,mobile,Email,checkout
571,1880,2024-07-18 22:59:37,desktop,Push Notification,search
572,190,2024-09-18 21:30:00,tablet,Ads,product
573,1593,2023-02-22 02:34:16,tablet,Ads,home
574,1841,2021-11-14 04:08:01,mobile,Organic Search,home
575,460,2024-06-04 11:36:51,desktop,Ads,cart
576,203,2023-12-15 19:36:34,desktop,Email,cart
577,1867,2024-12-31 11:43:09,desktop,Organic Search,search
578,627,2020-11-22 14:10:17,mobile,Direct,home
579,1265,2021-10-05 03:26:44,desktop,Ads,checkout
580,29,2020-06-01 11:43:25,mobile,Ads,search
581,590,2020-12-11 15:04:03,tablet,Organic Search,search
582,622,2020-11-19 14:31:00,desktop,Paid Social,home
583,245,2023-04-10 12:50:43,tablet,Email,product
584,202,2023-10-01 15:58:36,desktop,Paid Social,search
585,724,2021-12-19 06:54:07,tablet,Push Notification,cart
586,66,2021-12-29 08:17:07,mobile,Ads,cart
587,974,2024-06-14 00:58:17,tablet,Ads,home
588,1708,2022-02-12 15:37:41,desktop,Paid Social,search
589,1110,2022-05-05 08:27:16,tablet,Push Notification,product
590,205,2023-07-06 04:18:58,mobile,Ads,search
591,1162,2023-02-18 01:02:09,tablet,Paid Social,search
592,624,2024-05-02 21:25:14,tablet,Push Notification,search
593,803,2023-10-18 20:10:56,tablet,Organic Search,search
594,451,2024-11-03 23:11:55,desktop,Paid Social,product
595,945,2023-11-19 19:04:07,tablet,Push Notification,checkout
596,1067,2020-08-07 19:57:42,mobile,Push Notification,search
597,975,2020-06-15 13:43:05,tablet,Email,search
598,320,2023-06-11 08:20:25,desktop,Organic Search,cart
599,172,2020-10-29 10:39:49,mobile,Organic Search,home
600,602,2024-10-17 10:32:13,tablet,Organic Search,search
601,1725,2023-12-07 01:04:32,desktop,Email,product
602,1320,2022-08-06 09:32:22,tablet,Direct,checkout
603,913,2022-02-23 17:24:03,desktop,Ads,product
604,195,2021-10-03 05:49:38,tablet,Direct,home
605,202,2023-07-15 07:22:29,tablet,Email,search
606,1072,2024-12-07 13:27:51,tablet,Organic Search,product
607,1189,2024-07-26 10:21:43,tablet,Direct,product
608,117,2023-07-29 06:48:44,desktop,Push Notification,home
609,1343,2022-05-22 08:59:57,mobile,Ads,product
610,1802,2020-03-09 22:13:58,mobile,Ads,search
611,872,2023-11-25 22:15:26,mobile,Direct,home
612,1665,2023-07-09 17:49:13,tablet,Direct,search
613,184,2023-02-20 09:01:13,mobile,Organic Search,home
614,758,2022-06-27 12:33:39,mobile,Email,home
615,474,2021-04-29 00:12:38,tablet,Organic Search,cart
616,1329,2022-05-02 09:22:47,tablet,Direct,product
617,1390,2021-11-16 22:44:49,mobile,Push Notification,cart
618,466,2021-12-10 07:22:42,tablet,Email,checkout
619,937,2021-10-19 01:08:35,tablet,Push Notification,search
620,1898,2024-03-13 11:56:43,desktop,Paid Social,product
621,810,2024-11-23 07:29:20,desktop,Direct,search
622,170,2021-07-16 12:52:20,tablet,Direct,cart
623,1129,2022-06-15 05:51:03,mobile,Push Notification,product
624,1335,2020-04-24 05:24:50,mobile,Email,product
625,202,2020-08-03 06:48:37,desktop,Organic Search,home
626,1300,2020-10-03 00:20:58,tablet,Push Notification,search
627,1381,2020-09-05 18:32:09,tablet,Organic Search,search
628,993,2024-12-06 13:33:00,tablet,Email,cart
629,304,2024-01-28 03:33:35,desktop,Paid Social,cart
630,828,2020-04-26 07:20:49,desktop,Push Notification,cart
631,857,2023-04-02 01:29:20,tablet,Direct,cart
632,1109,2022-11-21 18:15:36,desktop,Direct,checkout
633,802,2024-09-01 17:23:46,desktop,Push Notification,checkout
634,569,2021-03-10 16:08:26,desktop,Paid Social,checkout
635,1321,2024-03-12 00:56:17,desktop,Ads,home
636,1854,2021-07-23 17:34:46,tablet,Ads,search
637,591,2022-05-14 19:06:59,desktop,Ads,search
638,82,2024-12-15 09:21:28,tablet,Direct,checkout
639,1682,2024-05-28 07:31:01,desktop,Ads,search
640,563,2020-10-08 07:09:26,tablet,Ads,home
641,1917,2024-04-26 11:23:01,mobile,Push Notification,product
642,520,2023-06-17 15:44:26,mobile,Direct,cart
643,665,2021-10-15 06:12:32,desktop,Email,checkout
644,1381,2023-09-19 20:21:56,tablet,Push Notification,cart
645,77,2024-02-04 08:10:17,tablet,Organic Search,cart
646,1096,2023-07-24 19:59:50,tablet,Paid Social,cart
647,1219,2022-04-24 13:57:39,desktop,Email,home
648,684,2021-11-23 16:02:23,desktop,Ads,product
649,1201,2021-11-12 23:20:34,desktop,Email,cart
650,170,2023-02-23 20:35:43,mobile,Email,checkout
651,730,2021-04-01 08:54:22,desktop,Email,search
652,1791,2024-02-20 00:11:55,tablet,Push Notification,home
653,1072,2022-04-02 07:16:42,desktop,Paid Social,product
654,1656,2022-04-12 01:10:52,mobile,Organic Search,cart
655,1600,2024-09-24 02:45:46,tablet,Push Notification,product
656,574,2022-09-03 00:02:01,desktop,Direct,checkout
657,818,2020-02-24 21:39:57,desktop,Direct,home
658,285,2022-02-21 16:58:02,mobile,Email,search
659,657,2020-02-11 03:21:14,tablet,Email,home
660,648,2022-06-02 03:44:16,desktop,Direct,search
661,757,2021-05-04 12:59:03,mobile,Email,home
662,1759,2024-08-04 09:40:02,tablet,Direct,home
663,726,2022-09-25 23:52:48,desktop,Direct,checkout
664,1340,2023-06-28 05:48:15,mobile,Direct,product
665,1597,2021-09-07 12:17:30,mobile,Ads,checkout
666,1816,2020-02-02 22:26:24,tablet,Direct,product
667,1411,2021-05-31 13:55:19,tablet,Paid Social,home
668,114,2021-08-04 17:56:30,tablet,Organic Search,cart
669,112,2020-08-10 07:49:24,mobile,Email,search
670,1711,2020-12-29 04:59:30,tablet,Direct,search
671,1039,2021-02-05 07:28:18,mobile,Direct,product
672,963,2020-12-02 14:26:09,mobile,Email,cart
673,255,2022-04-20 08:38:46,tablet,Organic Search,product
674,778,2024-12-05 17:29:29,tablet,Organic Search,search
675,116,2023-08-20 03:59:40,mobile,Email,checkout
676,541,2022-09-16 13:23:25,tablet,Email,product
677,242,2022-12-16 11:08:58,tablet,Ads,checkout
678,541,2023-09-01 09:30:32,tablet,Ads,product
679,1298,2020-09-17 14:21:03,tablet,Email,checkout
680,1134,2022-08-11 20:52:42,tablet,Paid Social,cart
681,1403,2020-11-21 13:56:07,tablet,Paid Social,product
682,1021,2024-11-11 00:53:29,mobile,Ads,checkout
683,627,2021-05-19 21:37:18,tablet,Direct,home
684,631,2021-01-16 01:44:48,desktop,Ads,cart
685,888,2024-02-01 00:18:10,desktop,Direct,checkout
686,445,2022-01-03 19:56:33,desktop,Email,search
687,149,2022-12-16 04:54:54,mobile,Ads,checkout
688,1269,2023-12-31 07:11:57,tablet,Email,cart
689,1753,2022-11-01 14:18:05,tablet,Push Notification,cart
690,502,2023-05-11 19:40:54,desktop,Paid Social,search
691,1148,2023-12-07 17:25:03,mobile,Email,home
692,1282,2022-12-02 11:17:52,tablet,Organic Search,home
693,1377,2023-03-28 05:10:43,tablet,Push Notification,search
694,561,2021-07-20 04:53:02,tablet,Push Notification,checkout
695,127,2021-12-14 22:34:34,mobile,Organic Search,checkout
696,1687,2020-11-27 19:20:32,mobile,Ads,home
697,1381,2024-06-14 19:24:58,tablet,Direct,product
698,1420,2022-12-23 10:05:59,tablet,Direct,cart
699,984,2020-08-25 22:36:15,tablet,Push Notification,cart
700,178,2020-02-14 07:35:58,tablet,Direct,home
701,1135,2023-07-22 07:37:48,desktop,Paid Social,home
702,1532,2022-05-27 01:04:04,desktop,Ads,home
703,845,2022-07-28 07:54:06,tablet,Email,cart
704,113,2020-01-26 22:53:25,desktop,Direct,cart
705,331,2020-01-09 13:57:27,tablet,Push Notification,home
706,392,2021-12-08 19:25:40,desktop,Organic Search,home
707,1140,2022-06-01 03:01:52,tablet,Email,home
708,332,2021-10-29 23:24:02,desktop,Organic Search,product
709,4,2021-09-18 01:53:49,mobile,Organic Search,product
710,251,2024-04-11 02:52:21,tablet,Ads,cart
711,1374,2021-05-29 02:17:43,mobile,Direct,search
712,874,2020-10-28 14:42:58,desktop,Direct,search
713,126,2021-12-18 22:16:07,desktop,Direct,product
714,1370,2023-10-02 20:05:54,mobile,Ads,search
715,1041,2023-09-01 12:19:38,tablet,Push Notification,checkout
716,1103,2023-02-15 09:27:15,tablet,Ads,cart
717,547,2021-09-20 22:21:07,mobile,Direct,search
718,1057,2022-08-20 04:52:02,tablet,Paid Social,product
719,1365,2020-01-19 18:40:19,desktop,Direct,home
720,1451,2024-02-15 00:00:35,desktop,Paid Social,cart
721,1223,2020-01-27 13:20:49,desktop,Push Notification,checkout
722,1493,2022-11-17 12:54:35,desktop,Ads,checkout
723,1054,2024-02-23 10:50:29,tablet,Direct,search
724,1706,2024-05-17 07:17:19,mobile,Ads,cart
725,1354,2024-04-30 13:14:37,mobile,Organic Search,cart
726,1556,2021-01-15 15:05:48,desktop,Push Notification,checkout
727,858,2022-03-01 12:12:23,mobile,Paid Social,product
728,342,2020-11-18 02:40:42,tablet,Push Notification,checkout
729,1322,2024-05-26 22:45:27,desktop,Paid Social,home
730,711,2021-04-23 15:09:35,mobile,Push Notification,home
731,1863,2021-03-09 21:41:49,mobile,Direct,checkout
732,995,2023-04-08 08:10:05,tablet,Ads,product
733,149,2022-01-07 22:01:57,mobile,Direct,checkout
734,613,2022-03-10 02:17:59,tablet,Paid Social,cart
735,441,2021-10-04 06:21:52,mobile,Paid Social,product
736,497,2021-09-19 18:25:11,desktop,Direct,home
737,1968,2020-12-01 20:23:52,desktop,Organic Search,search
738,1064,2022-11-20 09:30:01,desktop,Direct,home
739,1638,2021-04-17 23:09:24,mobile,Push Notification,cart
740,1,2023-05-18 05:43:11,tablet,Organic Search,product
741,1934,2024-05-14 07:26:16,mobile,Email,home
742,1423,2022-11-15 13:10:29,tablet,Organic Search,home
743,1221,2020-08-02 14:06:49,mobile,Push Notification,checkout
744,704,2022-09-14 21:28:35,mobile,Ads,home
745,1436,2020-09-07 13:10:22,mobile,Email,checkout
746,888,2021-10-22 23:05:26,tablet,Paid Social,cart
747,432,2023-02-24 20:45:03,mobile,Organic Search,search
748,411,2024-07-20 10:39:00,mobile,Organic Search,checkout
749,837,2024-11-14 02:24:31,tablet,Ads,checkout
750,1364,2024-12-12 07:47:55,tablet,Email,search
751,920,2020-10-12 20:04:43,desktop,Email,product
752,1965,2021-07-07 21:19:04,tablet,Ads,cart
753,1346,2024-12-26 16:12:12,tablet,Organic Search,checkout
754,867,2020-06-14 09:51:41,tablet,Push Notification,checkout
755,1418,2024-05-08 12:30:45,desktop,Email,cart
756,1365,2023-01-01 05:20:39,mobile,Push Notification,home
757,779,2022-02-16 07:12:59,mobile,Paid Social,cart
758,1968,2021-12-26 19:38:52,desktop,Direct,cart
759,1953,2023-05-05 22:46:30,desktop,Organic Search,search
760,1059,2024-02-24 00:46:35,mobile,Email,product
761,1568,2024-03-16 22:46:23,desktop,Direct,home
762,1063,2020-04-14 00:14:43,tablet,Push Notification,product
763,1862,2021-10-29 06:48:11,tablet,Ads,cart
764,710,2020-08-09 00:27:21,tablet,Organic Search,search
765,1465,2021-06-24 14:17:56,tablet,Organic Search,home
766,1486,2023-09-19 09:53:44,mobile,Organic Search,checkout
767,1234,2024-10-03 10:20:08,mobile,Direct,search
768,1675,2021-09-15 22:09:14,desktop,Push Notification,search
769,1991,2022-07-14 04:29:25,desktop,Direct,checkout
770,1845,2022-08-16 08:14:34,mobile,Direct,cart
771,1550,2020-09-28 03:18:16,mobile,Push Notification,search
772,394,2022-03-21 05:41:38,desktop,Ads,search
773,1005,2020-07-28 11:28:27,mobile,Paid Social,search
774,452,2020-06-10 17:03:29,tablet,Ads,cart
775,1109,2022-12-26 12:36:54,mobile,Ads,home
776,1065,2020-03-13 01:17:22,mobile,Email,search
777,1818,2023-11-01 21:28:43,mobile,Paid Social,checkout
778,965,2023-04-06 18:05:35,tablet,Ads,product
779,58,2024-05-30 02:29:03,desktop,Paid Social,product
780,1449,2022-12-11 12:40:19,desktop,Paid Social,checkout
781,266,2023-05-09 03:16:11,tablet,Paid Social,cart
782,1309,2021-01-02 17:58:17,tablet,Ads,search
783,749,2023-11-06 08:36:47,mobile,Ads,home
784,1714,2022-09-04 22:10:59,tablet,Email,cart
785,1152,2022-04-09 19:35:25,mobile,Organic Search,cart
786,556,2022-04-07 06:33:44,mobile,Ads,home
787,1107,2021-09-01 21:30:55,desktop,Push Notification,checkout
788,1859,2023-09-21 01:16:26,tablet,Email,search
789,1852,2020-09-25 16:18:26,tablet,Push Notification,search
790,549,2020-05-04 18:43:44,mobile,Direct,product
791,811,2024-03-08 14:40:03,tablet,Organic Search,product
792,411,2023-05-30 18:13:10,desktop,Organic Search,checkout
793,389,2020-10-06 05:38:03,tablet,Ads,search
794,69,2021-04-03 23:29:27,desktop,Email,checkout
795,1326,2020-11-08 00:18:44,tablet,Ads,home
796,848,2023-08-16 23:58:51,tablet,Email,search
797,1191,2024-12-27 22:33:54,mobile,Direct,checkout
798,498,2023-06-18 10:58:49,tablet,Organic Search,search
799,1083,2022-10-13 13:57:13,mobile,Ads,search
800,767,2020-04-06 03:25:13,mobile,Paid Social,cart
801,855,2022-06-07 09:37:44,tablet,Push Notification,product
802,125,2023-10-24 12:36:28,tablet,Paid Social,home
803,1432,2020-07-03 17:38:25,mobile,Email,search
804,1812,2024-01-02 09:54:20,mobile,Email,cart
805,246,2022-12-08 09:43:15,tablet,Email,cart
806,1626,2022-07-20 23:53:40,desktop,Push Notification,checkout
807,1151,2022-10-29 20:57:44,tablet,Ads,product
808,861,2020-07-29 14:24:56,mobile,Direct,checkout
809,479,2023-12-19 13:17:33,mobile,Direct,product
810,1673,2022-03-05 04:36:08,mobile,Paid Social,search
811,305,2021-11-21 05:30:16,mobile,Ads,home
812,288,2022-01-02 00:49:36,desktop,Direct,cart
813,983,2020-11-30 07:06:24,tablet,Email,search
814,246,2020-01-21 16:39:16,mobile,Email,checkout
815,1517,2023-05-01 00:14:02,mobile,Paid Social,cart
816,1379,2024-01-13 23:42:48,mobile,Organic Search,cart
817,1205,2024-11-28 16:01:37,desktop,Direct,home
818,203,2021-02-24 03:11:28,mobile,Email,product
819,1443,2021-09-18 15:47:23,mobile,Direct,home
820,263,2020-12-11 11:57:32,tablet,Organic Search,product
821,359,2024-10-02 03:25:06,desktop,Push Notification,home
822,211,2020-06-04 06:30:22,desktop,Paid Social,home
823,660,2021-08-26 18:49:24,mobile,Ads,home
824,1449,2024-03-09 08:37:00,desktop,Organic Search,cart
825,801,2024-09-26 16:49:14,desktop,Organic Search,search
826,1041,2020-10-26 05:36:30,desktop,Email,product
827,1302,2022-01-10 19:12:38,desktop,Direct,product
828,603,2023-11-14 03:33:07,tablet,Push Notification,cart
829,353,2020-10-02 12:40:24,tablet,Ads,cart
830,1101,2023-02-07 16:48:36,desktop,Ads,product
831,214,2022-08-18 06:52:24,mobile,Push Notification,cart
832,1660,2024-05-23 07:28:44,desktop,Push Notification,search
833,887,2022-06-19 00:09:23,mobile,Paid Social,product
834,1435,2022-05-29 16:47:15,desktop,Organic Search,cart
835,489,2021-07-17 12:32:32,mobile,Push Notification,product
836,1725,2021-01-30 03:23:07,mobile,Organic Search,cart
837,194,2022-02-12 17:21:03,mobile,Organic Search,search
838,840,2021-02-03 08:59:22,mobile,Organic Search,product
839,1373,2023-09-05 21:04:26,mobile,Paid Social,home
840,673,2021-12-17 22:56:49,tablet,Paid Social,cart
841,1744,2022-07-20 18:42:56,desktop,Organic Search,home
842,766,2022-06-06 23:38:01,tablet,Organic Search,search
843,195,2023-10-08 05:23:08,tablet,Organic Search,cart
844,1983,2020-09-05 20:46:33,mobile,Direct,checkout
845,478,2023-05-01 14:19:23,tablet,Paid Social,search
846,1380,2020-04-18 19:15:52,mobile,Push Notification,cart
847,1794,2024-12-12 20:19:58,mobile,Email,product
848,1063,2024-03-10 18:51:00,tablet,Organic Search,home
849,1648,2020-04-22 16:22:25,desktop,Ads,search
850,1005,2022-04-24 07:59:29,mobile,Ads,cart
851,1327,2021-08-23 11:45:28,desktop,Email,cart
852,750,2020-04-19 00:53:11,desktop,Ads,home
853,1980,2024-06-03 19:49:45,desktop,Organic Search,search
